,ID,"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(0, 11)","(0, 12)","(0, 13)","(0, 14)","(0, 21)","(0, 22)","(0, 23)","(0, 24)","(0, 25)","(0, 26)","(0, 27)","(0, 28)","(0, 31)","(0, 32)","(0, 33)","(0, 36)","(0, 37)","(0, 39)","(0, 40)","(0, 41)","(0, 42)","(0, 43)","(0, 44)","(0, 45)","(0, 46)","(0, 47)","(0, 48)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(1, 11)","(1, 12)","(1, 13)","(1, 14)","(1, 15)","(1, 16)","(1, 19)","(1, 22)","(1, 24)","(1, 25)","(1, 26)","(1, 28)","(1, 29)","(1, 30)","(1, 31)","(1, 32)","(1, 33)","(1, 35)","(1, 36)","(1, 40)","(1, 42)","(1, 43)","(1, 44)","(1, 45)","(1, 46)","(1, 47)","(1, 48)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(2, 12)","(2, 13)","(2, 14)","(2, 15)","(2, 16)","(2, 17)","(2, 18)","(2, 19)","(2, 21)","(2, 23)","(2, 24)","(2, 25)","(2, 26)","(2, 29)","(2, 30)","(2, 31)","(2, 32)","(2, 33)","(2, 35)","(2, 36)","(2, 40)","(2, 41)","(2, 42)","(2, 43)","(2, 44)","(2, 45)","(2, 46)","(2, 47)","(2, 48)"
0,1003,0.20334896491679272,0.18213551541448544,0.17064310482639197,0.15926048200726317,0.14083933775139132,0.13479852604029202,0.1318972158027952,0.12726972598217234,0.13846153846153847,0.20654781556069113,0.14643176149077433,0.11575465735980754,0.12113217761447223,0.13517525429917673,0.14470560746918276,0.15865092104547485,0.15704512464169126,0.17094062947067243,0.14543176005441377,0.15308100623512014,0.18759435892781337,0.17919058853843745,0.16313573098540643,0.15683510528438402,0.16809702957371953,0.3324073547027522,0.4224099577103868,0.3090080372491205,0.2974201898269248,0.26504897105755476,0.2622843711047899,0.2746369861454219,0.2717937619426353,0.25790343315833897,0.24467672403481322,0.22864428285359292,0.21410299931795537,0.16920873694207028,0.1568281101614435,0.14098765432098764,0.12813249146582484,0.12212725546058882,0.12188034188034186,0.11470742932281394,0.11568850902184237,0.11604938271604939,0.11781016387853996,0.10645403978737313,0.10520417853751189,0.1264957264957265,0.12642443637877426,0.14617891737891736,0.16359282359282362,0.13201637868304536,0.127313210646544,0.14251725229503007,0.13871604938271606,0.1395634242300909,0.15468721158862003,0.1346748784984079,0.16550807217473887,0.16383896717230054,0.22700854700854703,0.1860396107739103,0.32632381230671836,0.45339031339031344,0.24895008969083043,0.23958214624881297,0.25465653687875917,0.22800723800723804,0.20632478632478637,0.1901994301994302,0.18275403608736945,0.18062678062678064,0.16302849264705882,0.16339504551820727,0.14744726015406162,0.1441701680672269,0.14354648109243695,0.11738773634453784,0.1028415131112686,0.10536737673010381,0.11347820378151259,0.10795452810484658,0.10633919516082295,0.1017438043531366,0.11306788340336135,0.13156512605042017,0.1403737276160464,0.13590206413890857,0.19150979257443723,0.1937174175225646,0.1559928658963585,0.13473260162498735,0.12778246652576694,0.12654749399759904,0.20984644810668168,0.1514451483718487,0.1509962979094077,0.15002309517557025,0.12330770033917181,0.14330404601599678,0.1451955586922269,0.3089548319327731,0.4385832457983194,0.24630711659663868,0.2333836259351301,0.2315478925945378,0.21013366284013604,0.22116840922415482,0.20702734218687474,0.19221182958477506,0.1895187762605042,0.18640702102061757
1,1009,0.08498001888574128,0.06944444444444445,0.05509333333333334,0.04793333333333332,0.045004444444444465,0.04261333333333334,0.04429777777777776,0.04183111111111112,0.04053777777777777,0.043435555555555554,0.04160888888888888,0.03908157911493156,0.04196444444444445,0.04148487742757083,0.05382967607105537,0.04921488888888889,0.06340230402181322,0.06329248226950354,0.09974771860618013,0.13891641279261452,0.23230438647342996,0.25625777777777775,0.2010488888888889,0.1902044444444445,0.2907599999999999,0.3763541363211951,0.3889244444444444,0.35391156054931333,0.35404097623635183,0.33885429841269843,0.3209822222222224,0.26122134944612274,0.2346809154228855,0.2639978879170716,0.23199542857142857,0.17509735449735456,0.1482469951690821,0.15934953298850146,0.14088297391042073,0.14047755491881564,0.08613180515759312,0.061795606494746885,0.051614135625596934,0.05190066857688634,0.04349570200573067,0.042884431709646606,0.044278892072588345,0.04364851957975167,0.04320916905444126,0.04090980334533342,0.03772683858643743,0.040725883476599806,0.06823606293671139,0.06101577221921061,0.054744712784827385,0.11995118327496551,0.1787010506208214,0.31957975167144215,0.3484049665711557,0.30758357211079274,0.2575742826863445,0.250276981852913,0.22000000000000003,0.2757402101241642,0.23375358166189114,0.27298924889182774,0.4379751671442215,0.3363742969330362,0.2624068767908309,0.23413771898836855,0.2391909816107725,0.2404011461318052,0.21625675445826956,0.2072397325692455,0.15568646655528035,0.12827197480363353,0.11904899080102167,0.10152964221927753,0.07806648614391888,0.06248199573659043,0.049461312438785515,0.04681108486489601,0.04100651034164891,0.04313821512934263,0.04102091375237657,0.0381402316068445,0.03952295903669989,0.043253442415163906,0.03838508958921474,0.03556390724752193,0.037895716562824935,0.05036730475554389,0.048190712826620144,0.05196148929079064,0.07376680131188398,0.09453102494670738,0.08552593675234926,0.12206511554567703,0.30842452064077347,0.3436535953531978,0.31073918303854364,0.25574696088033655,0.22359292729298788,0.29030074321599353,0.28307023103070816,0.24194849340323793,0.20265598893818057,0.2028432332776402,0.22663766779973496,0.23182546769932263,0.19850659190313133,0.19028345912312036,0.16543236956583612,0.14608817416744777
2,1018,0.20170745935664144,0.17719034106020765,0.18027734546202626,0.17601891111731569,0.17904097288507087,0.17614010475718442,0.1745858186348549,0.17546989943983266,0.1771519752054337,0.17390458953914464,0.17084894161492267,0.16934933455074,0.17663789019691026,0.19615814716021243,0.30380475129918333,0.2760148535985679,0.3229893590695372,0.30808381354724396,0.3461952487008166,0.3137155389145317,0.33365642652723115,0.3133564613735603,0.27017351558292213,0.27522653557710025,0.3186174491696103,0.2987064114564841,0.3460518355412266,0.35820768585071205,0.3535203269056277,0.36782355852511744,0.35728312067596085,0.3437550589169943,0.36727173607277547,0.3748340380663417,0.36370515081684407,0.33695821921351354,0.28420906529399304,0.28175858855424235,0.19642086934750563,0.19674851753806608,0.1956631953501749,0.18228959742092551,0.18436369230357635,0.18158184871871488,0.1857987037743042,0.19137235873797065,0.18792730969627652,0.18065827932392936,0.18597884514773574,0.186200659170541,0.19951047721508186,0.21303850552802134,0.19215266878248194,0.3242089210827297,0.3326216800101664,0.39727572330241023,0.3383901106648771,0.32709025790273466,0.3640327467544194,0.30066830653317944,0.2924045531289145,0.3070043082232114,0.2967979035077776,0.37655610623967467,0.3394826586727527,0.3652875841911297,0.376108781293684,0.38264074215275123,0.3948405134070402,0.3915764478959397,0.4497765779504247,0.4847168435767268,0.37444937161814174,0.3569449739484051,0.22578759745239996,0.1771141684234717,0.1464731377885294,0.141031174139479,0.13621506963837848,0.13711369931390446,0.1507154889641238,0.14424334953431894,0.14924365905285905,0.1434966997608535,0.14318273824589167,0.15049536269198532,0.1463071375132148,0.14241965307441393,0.14492399994559094,0.1651452570273267,0.1802542921322456,0.19507121899641572,0.2624390775360643,0.26587928516102266,0.21380408495085024,0.3818459951262028,0.3624906817332865,0.3068668419564882,0.26078372080613316,0.22175664292962805,0.21295833931675737,0.22398587496686004,0.2194098080720041,0.23977658798626797,0.25094718867286864,0.3033138262864868,0.32320034152154975,0.341201373201231,0.2913850031835483,0.2893212152046526,0.3187288825418284,0.3590067414930896,0.31446663939237623,0.24261180129747698
3,1020,0.06657018190757129,0.05814008340825094,0.05477808401679939,0.0508953168044077,0.05030141843971631,0.04992464539007092,0.050997340425531924,0.049117907801418455,0.0453191489361702,0.04687943262411349,0.04839539007092198,0.04768173758865249,0.05594858156028369,0.31005762411347515,0.06989579177748227,0.08502363615723926,0.0473963857064921,0.05749221222040372,0.06929769772189984,0.09215932880458001,0.0615879281607267,0.10935605936996909,0.1060609831478951,0.13292733066091064,0.16413230109236163,0.2816295281336938,0.3437278368794328,0.28073749014972427,0.2784493796781989,0.25152175395526455,0.20103779649032594,0.1947221106254419,0.16695888947623455,0.17444528678111398,0.19848573547960224,0.1576724304171755,0.09512682230102443,0.05899943081569695,0.04520322622675872,0.0366444968890796,0.03890089981057585,0.04265649880460633,0.04130730172352142,0.0340985482371451,0.031209325609668884,0.0386040191661303,0.04039190445541014,0.036058070514195815,0.034770793105914334,0.034298791389544454,0.04103962975449781,0.040950312463568776,0.04055765193869867,0.18638163190834292,0.18971608381606236,0.05055627248866161,0.05159857377836353,0.07630754010822667,0.0666818111067641,0.06437209958472077,0.05351150887301929,0.05408678555303296,0.033961067863856,0.03296608066097067,0.1375384395337195,0.21281556175355792,0.21320174497604238,0.1457053062502537,0.14053455888164954,0.1241936637345348,0.1238010340524158,0.116930677727717,0.08743979033364042,0.09467864038986117,0.07994202790534898,0.05165488660591898,0.04535559742557029,0.04143903006107485,0.04723348512257502,0.04299383013592981,0.036359383240426216,0.03633088731491825,0.03902439024390245,0.04028444888029442,0.03912376666759877,0.03470775372715364,0.03525569776739385,0.03663077206517024,0.04027197305221134,0.040045886704266585,0.04841339083607703,0.22321751606262868,0.23973551244463853,0.1494728962634895,0.1872403101344087,0.137634988835637,0.15363381596305306,0.14677811739754226,0.10177149420057463,0.11389183457051959,0.08725579130194284,0.07285662509899729,0.05846516125007799,0.0383939558663531,0.0886076381772221,0.17603259755651995,0.17179215270413575,0.18660096063876241,0.12867957941877226,0.13311588315710599,0.1340140976857339,0.15523360988085583,0.1401704510011852,0.07012328248165521
4,1027,0.02365071659108393,0.02049624410939267,0.022177439446946334,0.021396912731163068,0.019837994803606897,0.02397218401344949,0.01824850985786336,0.023857557695246827,0.019134953385297256,0.021763716949411583,0.021007183249274034,0.020036680421824847,0.022726578022313922,0.01847776249426868,0.034732112974151526,0.04687083083506742,0.044252433852788514,0.03161661813656312,0.0778707449218506,0.09731330700625639,0.08181601061201321,0.08782310707555795,0.0428839462775221,0.05499376644298914,0.18211065260583822,0.14239673644977982,0.16172245147485864,0.08681797340669416,0.08836924957970355,0.10384727413746604,0.10124560599113558,0.12941979978603088,0.13053645116918844,0.11917802897377636,0.08176758252775619,0.038165945052882885,0.025408762449989363,0.0392848309810836,0.02481071636575422,0.033818675985245586,0.02655794991263832,0.028266356047369445,0.026868569209862157,0.02721801591923899,0.027722772277227723,0.028615802756746266,0.02585905649388469,0.028033391574451564,0.026402640264026406,0.024305960007765484,0.03016889924286547,0.023296447291788005,0.04041208826765029,0.1727804309842749,0.13584242367002997,0.1287670253093421,0.19720442632498544,0.21867549375935358,0.3153950689186566,0.25575616385167926,0.29318578916715204,0.19398175111628807,0.10708600271791886,0.06809227015765668,0.08126577363618712,0.042244224422442245,0.1416890907259006,0.14156474470976513,0.1560473694428266,0.14878926684401347,0.10692872712438778,0.10067947971267716,0.04583860739015077,0.02922483845023158,0.028468071720666874,0.023439161760961065,0.027172066687637626,0.024913494809688578,0.02500786410821013,0.024441648317080844,0.027021075810003146,0.021862220824158535,0.026423403586033345,0.023497955331865363,0.02371815036174898,0.027461465869770364,0.021044353570305124,0.027713117332494493,0.021811291361464362,0.03155080213903743,0.03167747804426005,0.1791758414595785,0.16380762643738422,0.12261487352212308,0.20072349795533187,0.2963905572177883,0.44727901855929536,0.45659012268008803,0.15042312738320837,0.062405126591977805,0.03952003058043091,0.03503967890547541,0.040340099550358055,0.06189475137909605,0.09678424298009908,0.10188738597043095,0.10122680088078012,0.11531928279333122,0.16583831393519977,0.15913809374016985,0.13111041207927018,0.058754032641535656,0.03192020268144836,0.025850816871797116
5,1034,0.030336647527011262,0.01855109236968993,0.017524445031712476,0.017676093167810197,0.014508081298632776,0.015217662262690406,0.015496544070884685,0.014816611234294157,0.015035536594035627,0.013329299271209594,0.015421693461705334,0.013747144898886007,0.013546565546720903,0.020241467351412024,0.2686737804878048,0.26209118625277156,0.21431079083518104,0.13719186008807413,0.07766266821144871,0.04840571612505355,0.055132490477002645,0.04180700735578783,0.04786247574833705,0.05011600450074364,0.05174384683011567,0.0734889048641907,0.07528987973280193,0.09140246102136347,0.09730333911609315,0.10235487448192958,0.09932993069210286,0.10235932236658811,0.10702601689931997,0.11174756080557184,0.10054860919222622,0.07886550274659153,0.056851904486724496,0.041004160044680445,0.016677959976509914,0.015458282513439038,0.015604523347035883,0.017097582743334203,0.014645164204725121,0.014301847585490355,0.014978257406628104,0.014684512473757915,0.013795907304512807,0.013127587541464763,0.015114965894204272,0.015373697259424675,0.017217457521021693,0.058368593556288366,0.09402140754095754,0.33460721868365184,0.19115507973076754,0.1820210507295478,0.0801212650514724,0.03738131386039375,0.04424718796584904,0.11168631702579392,0.09641390733462832,0.05553071027390042,0.06394006308310016,0.08132175625919769,0.06404687328015617,0.06662149342729368,0.08245923115146589,0.08155337483956857,0.08122387591708317,0.0866970203866155,0.08456967252020194,0.09261353911970718,0.08429301370756853,0.07455391426119168,0.039440193598408606,0.027303745356483694,0.021656798786616232,0.015716263206121215,0.016673584624903086,0.015447740253558289,0.016483717295076323,0.01597491893210907,0.01402619295621324,0.014237941215628842,0.014851077037476101,0.013628952046801946,0.015498836999851199,0.013046859004552425,0.062410425493589786,0.12886981446819173,0.07376811958192668,0.184920939484834,0.1935592503543822,0.33256322100135494,0.3069223961718891,0.24382278540493546,0.14670150446012514,0.06878679495312356,0.07117704007494406,0.049731406126340603,0.04875161424750408,0.05618245577677626,0.04765991277147464,0.0481770025380573,0.04648867934871991,0.11117976400350692,0.07920363053876071,0.07756559728909468,0.09050903119868636,0.0872384877021214,0.08841418048364073,0.07165418321604936,0.07341917892029087,0.05403839075238669
6,1035,0.8470243996474994,0.7338607072042301,0.6943365829477859,0.6391358228684733,0.6022458140559596,0.5262282441066314,0.4282826613791585,0.405715741352721,0.41478849966953085,0.44255067195417486,0.396447455386649,0.3362731328486452,0.32559071381361543,0.289814661819784,0.005269042708398366,0.028725598836586482,0.10006609385327168,0.07910194976867156,0.031725049570389956,0.02838799270451506,0.031674102225159734,0.030798358669310414,0.02952192112800176,0.03157220753469928,0.032220753469927296,0.043365829477858574,0.046662439680967484,0.07368986848143853,0.05932474113240804,0.05341347213042521,0.05373981053095395,0.05393120731438642,0.05542933465521039,0.057763273848865405,0.06313615333773957,0.30701971799955946,0.3147058823529411,0.8749673842139596,0.7763644270493586,0.7246249184605349,0.6855946944988041,0.6489454229180256,0.5740052185257665,0.4975538160469667,0.48411611219830397,0.49928245270711036,0.527348336594912,0.41294303109371605,0.37863122417916933,0.3473635572950641,0.31665035877364645,0.33686671015438135,0.3177810393563819,0.004751032833224613,0.006534029136768863,0.008094150902370083,0.012537195399833794,0.019042907878524317,0.02545662100456621,0.02483148510545771,0.025440313111545997,0.013812703025031795,0.0074866019467147585,0.008600404624823922,0.010628957546765768,0.018981799803717614,0.05136442704935855,0.048293107197216786,0.05013589910850184,0.06419330289193302,0.05696347031963471,0.04924440095672973,0.3288812785388128,0.32328223526853667,0.8630160566909255,0.7650708795955384,0.7235010407999974,0.6979352950739717,0.6538582918129047,0.5935142062027218,0.4715732496868036,0.4572140350206088,0.4803953446115887,0.4530779308959806,0.40597416010787335,0.3514254018954355,0.3675633804163837,0.2923627913203975,0.2872894890357379,0.29685751718993564,0.01710186330812341,0.00522174050255276,0.002678091558522285,0.003147105045887644,0.006133370004550411,0.0039403160368665716,0.0053720171209436455,0.014514950320144809,0.029961651381410957,0.038841125785381625,0.03712930465634474,0.0298291003364706,0.015549707855918818,0.00864291687519857,0.017486396281809747,0.030009467614065623,0.03492019470769936,0.046525194372985745,0.059908957893025507,0.05420926296058986,0.06085093767632236,0.06127172052368338,0.2555490737995734,0.2600246731760498
7,1036,0.20196717408449028,0.12900899672846236,0.07846812735851452,0.05904310278356081,0.0426130565316316,0.04056164029944316,0.039895547203481936,0.03603393224445119,0.03453562993410321,0.03706349945178841,0.03479677588889409,0.034704140643071923,0.037266941943085836,0.02653990284524636,0.0516497445800974,0.04125650054403234,0.06886411764375468,0.04066446315679021,0.06692992197359868,0.08965392665155579,0.16234010395092413,0.1076251060220526,0.1257518300463388,0.13065629468072212,0.12407696651047513,0.18196883842595563,0.2425707029056503,0.29374045801526716,0.2993808312128922,0.2898483289018498,0.33381679389312957,0.3335877862595419,0.354885496183206,0.366191687871077,0.3516793893129771,0.32966921119592857,0.3065139949109415,0.1989591465001301,0.12219409104655005,0.08704276173128633,0.0729596106645287,0.057364390151275396,0.031361659417865506,0.03138390146586868,0.024353772910688173,0.026988404464263437,0.02341197559776795,0.028173045559330482,0.02729060051464423,0.02740152330316265,0.02362238405355405,0.02365585726241464,0.03379644281283625,0.05612585653569261,0.08601697509604937,0.16062295757846112,0.13603475902871937,0.18922305764411032,0.11063056121604128,0.10973373842226299,0.16104737530344504,0.18373666406453296,0.15620608899297422,0.15487900078064015,0.17174082747853245,0.22276867030965394,0.26477797870202935,0.2679937548790008,0.29755399427530577,0.30866510538641684,0.3090033827738746,0.27665886026541764,0.2710122300286235,0.20899392046933032,0.2567724458204334,0.1498000515995872,0.10271542827657379,0.0616937564499484,0.04785861713106295,0.04460139318885448,0.04760061919504644,0.03769994840041279,0.03879643962848297,0.031604747162022696,0.05321207430340556,0.028960268317853453,0.03421697626418988,0.03753869969040248,0.03615196078431372,0.04766511867905056,0.09472168053824402,0.0919440144478844,0.09078833065538007,0.11764391250723649,0.1429941761685419,0.17053480333520965,0.2077528379772962,0.10057432584017588,0.16753740970072237,0.14586558307533543,0.16434468524251808,0.14499484004127972,0.16447368421052633,0.2091395768833849,0.19828153874769003,0.2729940660474716,0.3169827141382869,0.3801922084623323,0.38296568627450983,0.3770962332301342,0.3603586171310629,0.33826754385964913,0.27323966023656426,0.19759739422084627
8,1042,0.08844177176117823,0.0733079568156265,0.051384405486332455,0.03434755712119575,0.029756556759599356,0.024564887963654913,0.023336391562804117,0.023033099672721047,0.022823662015341212,0.02415104317589105,0.02400457596831836,0.022326535786728482,0.2195550664678911,0.28652383367139955,0.07970151698019415,0.08386350202627138,0.1284722609912889,0.07879084967320264,0.1455880420397764,0.0696834533682526,0.09912080869984659,0.08178567403973085,0.043160758556296065,0.03702254848299476,0.03190605983772819,0.11481299182531343,0.22141836485997773,0.2797739685233154,0.28690314690568247,0.18453879566455633,0.1836299486341114,0.15618569718893388,0.14225276239728574,0.12510259010766112,0.13203379596635176,0.12458638417520077,0.11171274569815683,0.10064592894781572,0.08043515213326534,0.0675505694373619,0.052796192418833925,0.041574593461385916,0.029525752167261603,0.028181269923322136,0.02597314295427503,0.02893081761006289,0.025922148563657998,0.026538107124005835,0.023831378548359674,0.028604541812088984,0.021753471982946738,0.024330756049267006,0.02065147833738289,0.18563657997620261,0.18243960696790884,0.2489206187319395,0.3096549379568247,0.3915009348971613,0.36223015468298486,0.3175930647628761,0.21221476448401483,0.06648880217378986,0.06423002165413977,0.16348801631820503,0.10088390277069523,0.07958524562298147,0.2657242638374714,0.1312725337055029,0.09500609099665704,0.1326602992589734,0.1422351596879899,0.11919495897704774,0.11939486656467788,0.11060683324834268,0.08176227850149688,0.06328271794733482,0.057236741555861226,0.0372198397928635,0.027301212579861622,0.02461316391512292,0.024799741079375354,0.024745799282574105,0.01934769941372793,0.023560961443532657,0.02149125860638232,0.02292526364053186,0.024246837662162526,0.02286977179209839,0.020133141046692973,0.02215659303611403,0.023120517750080057,0.08542324082315182,0.19953561016753835,0.23826091647112763,0.2647058823529411,0.2639224862580173,0.29947137039134775,0.3582005016587102,0.15483992771799227,0.0707436291625951,0.09496419613237317,0.08531940286430942,0.05073523719854329,0.050895770963130776,0.06315104295148463,0.2963292607276748,0.10648387313166018,0.12943064433476276,0.08893706288317504,0.08928345065674137,0.10567863730730742,0.08940579466107419,0.09999922412484052,0.10007534781363314
9,1052,0.12984130662341087,0.12410977844816402,0.12531789282470482,0.09318747819231249,0.08236451710566155,0.06170175063667611,0.0545543471009919,0.0508280053543425,0.054162882228277316,0.05258566554547481,0.05239745217389849,0.05009082652134424,0.05040081868289102,0.05678171359370268,0.13279720081824725,0.11485470015951123,0.09918795160590449,0.09244278901304627,0.08821509380219812,0.09034062310778083,0.09547769254354757,0.11219702899993546,0.07807441682155918,0.0706692346132942,0.08003899132411699,0.20060481049822293,0.18602186877327873,0.15549399064194447,0.12975366746483913,0.13109480403407534,0.14356864279099094,0.1565524527639388,0.17611877736525183,0.17291530559671967,0.1781272510883523,0.1838605056009689,0.16697803303474795,0.094232785739252,0.07566119072585344,0.07013864616101596,0.05795176511709193,0.05513223814517068,0.03469101027338583,0.04366771525107771,0.032226494232785736,0.04131422579517651,0.03311196551322381,0.0387743213328673,0.03828498194104626,0.03446347430968193,0.037609227542817196,0.03538684997475629,0.052718636603869794,0.05314640050746307,0.07605327011433115,0.06142374461144121,0.05374851793216411,0.06981241989980194,0.07432285255484805,0.10390306419666781,0.08517679876128577,0.08699205147125456,0.10679832226494232,0.05747703287129538,0.2544098799953396,0.33440521962017944,0.09350224044386922,0.12165685913058465,0.12015053650175003,0.12774434693344167,0.14438087529203997,0.13183020274227966,0.16837531554623478,0.16648102838945197,0.09739317155872562,0.0764862965027955,0.10516389959220473,0.0866693070215282,0.05652298030259778,0.03761481755134255,0.033551073869456424,0.03719500931974275,0.026464710920051725,0.036691239441822975,0.031787879296737244,0.03138486339440144,0.03308088865006465,0.03133448640660946,0.031421246774473416,0.034161055229970955,0.036417964273919676,0.07455794193212541,0.05477657805914258,0.06716931705596883,0.08548114221423654,0.14502736125747515,0.12109130717762824,0.07976727140133298,0.07187811007931576,0.06328454425176473,0.05821660665408041,0.0715689073231348,0.057120614995377794,0.23981125421907273,0.2954778257292069,0.08194761632886098,0.09140129404272743,0.08671558831925577,0.1213245789323437,0.13596769236776496,0.11600141055565817,0.10718543769206228,0.10008610851373219,0.1032056556564961
