,ID,"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(0, 11)","(0, 12)","(0, 13)","(0, 14)","(0, 17)","(0, 19)","(0, 20)","(0, 22)","(0, 23)","(0, 24)","(0, 25)","(0, 26)","(0, 27)","(0, 28)","(0, 33)","(0, 34)","(0, 36)","(0, 37)","(0, 39)","(0, 40)","(0, 42)","(0, 43)","(0, 44)","(0, 45)","(0, 46)","(0, 47)","(0, 48)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(1, 11)","(1, 12)","(1, 13)","(1, 14)","(1, 15)","(1, 16)","(1, 19)","(1, 22)","(1, 25)","(1, 29)","(1, 30)","(1, 31)","(1, 32)","(1, 35)","(1, 36)","(1, 38)","(1, 42)","(1, 43)","(1, 44)","(1, 45)","(1, 46)","(1, 47)","(1, 48)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(2, 12)","(2, 13)","(2, 14)","(2, 15)","(2, 16)","(2, 18)","(2, 19)","(2, 21)","(2, 24)","(2, 25)","(2, 26)","(2, 29)","(2, 30)","(2, 31)","(2, 32)","(2, 33)","(2, 35)","(2, 36)","(2, 39)","(2, 41)","(2, 42)","(2, 43)","(2, 44)","(2, 45)","(2, 46)","(2, 47)","(2, 48)"
0,1003,0.21614986505843342,0.1989192194749005,0.1841670865840732,0.16816388941981888,0.14835537175722396,0.14053622004830496,0.14098799325815362,0.12941564872895342,0.14236068878038607,0.2211951138989765,0.16182168858925125,0.1310533514373586,0.14122745008474374,0.15342768857959246,0.20168569193383518,0.139137030089119,0.12316022891483414,0.1669354936960461,0.1318542725251557,0.1555120675574708,0.13192222592303146,0.14210947999038812,0.20096957481190594,0.17856420879720258,0.19700787127938693,0.2099808460255516,0.34279161091901095,0.374276728466925,0.2826850028270777,0.2721263800654254,0.2708206634115828,0.27406995534395573,0.2447846159374847,0.2461674857274116,0.2399223977523149,0.23648426583214857,0.2345578625570815,0.18934472934472935,0.18433048433048432,0.15236467236467235,0.14183337183337183,0.14176638176638173,0.14341880341880336,0.12241288625904008,0.12450142450142447,0.1320797720797721,0.11274673095185912,0.10070670070670067,0.08905982905982902,0.1325356125356125,0.12702259688561057,0.11870769230769229,0.1263247863247863,0.10096866096866094,0.09578347578347576,0.12757834757834755,0.1440506116976705,0.20729344729344729,0.2376068376068376,0.2392592592592592,0.4134472934472934,0.622962962962963,0.31578347578347576,0.27749287749287743,0.27498575498575495,0.2662108262108262,0.2311111111111111,0.19441595441595436,0.1880911680911681,0.18290598290598287,0.2042763157894736,0.20065789473684206,0.19506578947368416,0.1908991228070175,0.18289473684210522,0.1289473684210526,0.12330043859649119,0.13190789473684209,0.13667763157894733,0.11564986230110158,0.13190789473684209,0.12807017543859645,0.13437499999999997,0.156578947368421,0.18397425856307428,0.14851973684210523,0.25619517543859643,0.1641447368421052,0.14252536461636015,0.14006892230576437,0.26957236842105264,0.20338541666666662,0.11384052738553696,0.168969298245614,0.15778508771929822,0.1744517543859649,0.15137061403508764,0.3201206140350877,0.49100877192982456,0.2665021929824561,0.2653836382113821,0.27878289473684204,0.2529057017543859,0.26677631578947364,0.23395728905597327,0.22818433952528375,0.25773026315789466,0.2521604702162382
1,1009,0.08633591257588649,0.06837831618396392,0.05932147670863601,0.04163516223412993,0.041602288043656885,0.05251651928071267,0.04705940366218479,0.037262894901213005,0.047881258424011246,0.04993589532857748,0.04268713632926785,0.04020513494855185,0.045349945757585684,0.047767800078954516,0.06395673756533742,0.0503402376620202,0.067158765139557,0.04796714224662214,0.07931397614947223,0.0630680852462731,0.12301522075018899,0.12442217757271994,0.2546927906900292,0.3138663335415365,0.30793254216114935,0.2910187711627601,0.4953647391432987,0.5291100956638943,0.4253443756138516,0.37417493857942064,0.2898353003057299,0.3378480554916335,0.2805418157249519,0.3167808749269316,0.2664024834102745,0.21701896840790288,0.16702361367394805,0.16187733947595734,0.11287071695940107,0.11500143967751222,0.06973797869277279,0.039389576734811374,0.04370860927152316,0.0498128419234091,0.03115462136481422,0.029023898646703083,0.04992801612438808,0.03426432479124672,0.02568384681831266,0.039216815433342885,0.04831557731068236,0.02735387273250786,0.07204146271235243,0.038583357327958485,0.04312944757517168,0.09858911603800748,0.27382666282752666,0.3146559170745753,0.17984451482867833,0.1306075439101641,0.12795853728764756,0.11834149150590265,0.17425856608119777,0.37962536391848223,0.268240714080046,0.253556003455226,0.26202130722718114,0.23299740858047802,0.24209617045781737,0.22199827238698527,0.16327946457721185,0.13916095331374467,0.13397812602024153,0.09398465556643808,0.056725432582435474,0.05227717923604305,0.0626020241593209,0.04578844270323207,0.0327293503101534,0.052032321253672846,0.05031831537708125,0.03599412340842307,0.04097290238328431,0.05590923930786807,0.04974698008488407,0.038039950717472695,0.06064316030035911,0.05083076077478433,0.04282121854556422,0.11977636304276845,0.05868429644139728,0.0669278485145282,0.36610349330721514,0.28627979105452167,0.2526526281423441,0.16413646751550764,0.3131041820947103,0.4312765262814235,0.3632468168462291,0.24910218739797585,0.20837414299706167,0.19784524975514203,0.2966454456415279,0.24583741429970618,0.18137682955131,0.18715311785830888,0.15597453476983347,0.1616719619693748
2,1018,0.20949736819445258,0.190485180612446,0.19181037830845127,0.1903360168522756,0.19347087094127297,0.19177118743406393,0.18882116203649432,0.19032547962333443,0.19829640917438363,0.18999335755870747,0.18471870162384343,0.19036455280740827,0.19522916422459266,0.18690657601687957,0.18983606445474788,0.2592701129215019,0.28113155941077633,0.2325393708029173,0.29951549251748527,0.29635056460750986,0.30342281092486223,0.27886491833987664,0.33745555425311613,0.30039463915914516,0.30542188261977504,0.2839839018481616,0.24220102077277694,0.2759898936600605,0.33182901574649315,0.30870770953996834,0.32563099041445137,0.31928370858791427,0.32518657445395227,0.3382565545266284,0.340014847809948,0.2919743679912476,0.2655290289548058,0.34548357009613995,0.2535617221683232,0.24580890422171425,0.2593515644470625,0.23454018170695784,0.24690395813036675,0.23834161324475572,0.22843306069737407,0.23457128321527804,0.2427894963409384,0.23822643133878602,0.24287559190701677,0.24812742143779593,0.23452432199741713,0.22419285406801545,0.2219756137104393,0.49763237193284543,0.4965131295738269,0.30559444270811836,0.3801862258888188,0.3430686919623639,0.3330249252726865,0.302842317134181,0.3548859233749462,0.3662712010331467,0.3613430908308222,0.4933275936289281,0.5070167886353852,0.5033642137292942,0.5766681015927679,0.5557468790357296,0.3968756372204726,0.49349978476108475,0.31195325423789105,0.18077240580331452,0.14905016295400328,0.15156313826598547,0.1406549238988005,0.14219307840582576,0.15860669660689816,0.15841230054782174,0.15751079872455814,0.14828348774596414,0.14633556906792572,0.15752942219437166,0.15095458944942147,0.15183401250833967,0.15716572688948574,0.18472438286560208,0.18716403894564523,0.27739454188085877,0.26660618889224874,0.4422941235762523,0.39633101501864737,0.3388643779836613,0.2747202902933172,0.2039077063229895,0.18633730864070053,0.20508325293629193,0.17407519403285956,0.2165608305614353,0.28318717871182336,0.319221852635823,0.3863017840943453,0.4193629674427981,0.2682881510924254,0.27651276408931763,0.31290288517382564,0.3486543695192017,0.30027214998488055,0.3084870476766455
3,1020,0.06958018280496944,0.05710668264908597,0.057072935369447,0.05600480782578916,0.04603863381858896,0.046612541993281034,0.05362541993281071,0.049104143337066024,0.0406354983202687,0.05023796192609178,0.052211646136618106,0.04595464725643892,0.0488381858902575,0.325041993281075,0.12088868227566767,0.1249016793949604,0.09367301231802909,0.08026315789473677,0.04066599190283397,0.052855543113101866,0.05168969934507444,0.0765120954141313,0.05887078256753364,0.07738198084625474,0.19786707115367286,0.2928079507278835,0.333216685330347,0.34386898096304597,0.28845713574716936,0.33878480828109053,0.19926556161890227,0.18767182145116595,0.16953374416615077,0.17060579341573262,0.1958911064025674,0.16807922816941434,0.101424056101641,0.05333619394979612,0.04230851748551808,0.03505685475219906,0.04514052778373736,0.048015447328899334,0.0388757777301008,0.031409568762068185,0.03484230851748546,0.04389615962239858,0.04458270757348206,0.03454194378888646,0.02681827933919756,0.032739755417292384,0.04647071443896156,0.03387773215812934,0.04210659161755238,0.14082264728048893,0.18485303582922122,0.030702179176755395,0.05350783093756699,0.05467741441137706,0.07716107298734812,0.04386990172501572,0.11461059858399485,0.3104913108774941,0.17815919330615743,0.1197736247296427,0.1663162411499678,0.14117142244153613,0.12394547503860323,0.1533236787527712,0.09103953960902102,0.06923223097434635,0.1105691056910569,0.053502188868042484,0.050762541150817436,0.05114881583598438,0.05917285259809115,0.045145650567177564,0.031120055271698917,0.032771377614961864,0.044220572640508986,0.047048427006009134,0.04153411099328378,0.030399434429126865,0.03325982518718464,0.039241411625440765,0.043584305408271455,0.042099681866383847,0.29625309296571223,0.3027925061859314,0.06871686108165424,0.1156592435489572,0.19225874867444323,0.21968893601979492,0.07566257043644599,0.12629904559915164,0.12896762021575162,0.11208281317815927,0.08558766348533046,0.036743284993550084,0.054094918278375294,0.21838105337575112,0.1589254153411099,0.17698833510074227,0.11876988335100737,0.11597737716507595,0.09816189466242485,0.1166224814422057,0.12518071756804522,0.05929182939761526
4,1027,0.026012518958209465,0.017498938298586418,0.02418349202508254,0.02015010014720427,0.02116363811868043,0.02311831849224156,0.018436738338280308,0.023528560052124763,0.01858152947706261,0.022828736214676935,0.018895243611090937,0.02200825309491053,0.019474408166220186,0.02147735225270875,0.06995825188831771,0.09416250392142664,0.08206694633917591,0.031930604205996894,0.05124457869122179,0.033615676053958786,0.058444000741947465,0.09162632365178816,0.07647920013378753,0.0774696758115243,0.15765341827746807,0.37334395135017734,0.15929438451700087,0.16971934650932696,0.06156036583894395,0.07784936895195345,0.1037428509375226,0.15502153768189386,0.15685706701416535,0.14246571759715193,0.08455930222232881,0.03833261395963744,0.024528641318594658,0.03890506697728594,0.027140361094933018,0.028654630168899235,0.02830518345952242,0.026790914385556197,0.02597553873034362,0.02830518345952242,0.02317996505532906,0.03133372160745486,0.0215492137449039,0.02900407687827606,0.025160163075131043,0.02399534071054164,0.03075131042516016,0.019685497961560862,0.04577751892836342,0.2900407687827606,0.12731508444962142,0.1677344205008736,0.21339545719277808,0.4321490972626674,0.25987186953989516,0.1642399534071054,0.08351776354105998,0.03750728013977868,0.034944670937682,0.13092603377984857,0.17623762376237623,0.16098632120763745,0.13418163856594148,0.11834595224228303,0.06739351582217043,0.02570596555453864,0.03762805358550034,0.02088258471237192,0.03408195429472022,0.023640661938534247,0.03043735224586283,0.027088258471237164,0.028171788810086636,0.027974783293932198,0.026595744680851015,0.029058313632781666,0.025216706067769868,0.029058313632781666,0.0268912529550827,0.027482269503546052,0.026928777815302566,0.033392434988179634,0.16528762805358546,0.1657801418439716,0.10460992907801414,0.20990937746256896,0.4367612293144208,0.40494483845547674,0.208628841607565,0.057821118991331716,0.048266351457840785,0.03723404255319143,0.04255319148936165,0.09528339964250704,0.06814135976530228,0.04934988179669028,0.09131205673758862,0.12903861308116624,0.18479117415287627,0.16144602048857365,0.11160362490149722,0.0619582348305752,0.04183838093412554,0.022931192706307117
5,1034,0.04130986274357748,0.028182432507283754,0.02209890361289649,0.02604437846879877,0.019397578349156373,0.019231408346165296,0.01970776235473966,0.020350286366305103,0.02143593038584669,0.01737030431266544,0.022056298397013313,0.019519436351349798,0.018726759572750412,0.019342188348159345,0.28818309718729573,0.5120473252168518,0.5882196545879536,0.6020782328374081,0.367246784610442,0.19788631756195368,0.11752879955695979,0.060163348993768274,0.10416643587499581,0.07808196559595153,0.07286205356629398,0.06191483893264886,0.11977609976846977,0.09468240565365034,0.11425015918031237,0.11591506538276745,0.11963675864402766,0.15705280882695047,0.1725793925089448,0.1559109932297107,0.14754613372573916,0.11464108412694006,0.07400436787032218,0.0457704609226301,0.0249082667817828,0.0240880638894884,0.0268589107130009,0.02820832920120634,0.021756960932441123,0.018691992229656777,0.0247299124132368,0.02475092869233298,0.02227498381178496,0.02072091517375344,0.021411612346211882,0.027684819364546042,0.02211258775040334,0.04742187687363596,0.2142456291819555,0.49958989855385283,0.35519102093675803,0.16337626208120487,0.17889056766673858,0.08922944096697602,0.10724872292970715,0.10197305773161842,0.1155191020936758,0.06885387437945172,0.13468594862939776,0.13139942357258028,0.12264191668465359,0.11785020505072304,0.11620104042517912,0.16891862723936973,0.1254898433940091,0.08642348370386355,0.08149779735682817,0.05424548674095183,0.056029735682819326,0.029411764705882304,0.024229074889867804,0.02604301632547287,0.03544771574053767,0.029882298386546782,0.02314934784486478,0.025740692752872035,0.0282519105485922,0.024709337479485116,0.020169301200656412,0.024054467602018733,0.14308542800380059,0.10900924246350518,0.023581238662866,0.25516109527511444,0.715383950937203,0.4725317439751231,0.2011936382482508,0.09771917351601202,0.18018484927010445,0.1383929926298415,0.07851547760305137,0.08326854971063309,0.08231838991103047,0.06560421525438367,0.07812904897641873,0.10702254470069962,0.13267685928997147,0.15427140019003194,0.18152371080590823,0.17720480262589614,0.15159367711842442,0.14312861708560073,0.13051740519996538,0.11630819728772562
6,1035,0.8744541679291354,0.7819746199226478,0.7453481740246315,0.625969130411535,0.5375666137915056,0.4106885058905305,0.32097599230042595,0.29860801682499494,0.32347568039638536,0.3905395048746146,0.2942680948901207,0.20535762026128646,0.21102090648225702,0.2095371344039068,0.0064197117391862095,0.003105673088919353,0.0024239399718394943,0.028437431885962285,0.09224784786212052,0.06561124280392816,0.022831375764164857,0.018215195964852812,0.01599622150533796,0.014325307002691223,0.017595843655871773,0.02293385852032717,0.029688808883027017,0.034986721799418904,0.06472454417452363,0.03344948045698393,0.03358315361719568,0.03516049690769421,0.03623433796139517,0.03719678471491967,0.0348307697791719,0.030967615449052664,0.0316538043381396,0.9451940609533732,0.9257098202656945,0.8700703308153166,0.8090301293739689,0.7495354693062429,0.6843622471129635,0.5736042372145523,0.5668490058174871,0.6247460276113571,0.6325258313796996,0.45357297907441174,0.3713814361378831,0.35646435703742296,0.2512807154640965,0.3712077798037683,0.29085699400885645,0.00230962924372662,0.0068420595641225605,0.01852913085004774,0.025718503082399903,0.01712251454371794,0.01450030389858466,0.005960498291528079,0.01147868368498736,0.021133975861769523,0.053555613441000224,0.03203959364417812,0.02261005470174522,0.024589736910653782,0.02597898758357206,0.02182860119822868,0.021828601198228638,0.01962316575497086,0.9315090070739181,0.8985737606323568,0.8629034567689092,0.8357103989460722,0.7816965947819114,0.6893776670389782,0.6185668871896212,0.6316407480596843,0.6475212647134635,0.5859753128848412,0.459675802617636,0.4175043675000716,0.37255491594352325,0.3208608987026376,0.22430334793939913,0.3285219234183922,0.0039310613616638,0.002992811524472267,0.0031450773739629665,0.002673521532529983,0.0037276152835908336,0.017716153641746415,0.014964057622361533,0.016567860927341936,0.019288598676862233,0.025016467623220715,0.010309771783654416,0.011191221722624699,0.016410344531317084,0.03496863991751866,0.04181344330841704,0.04923103359395133,0.04303061545951827,0.043703640060715365,0.042586705616175446,0.041040181000658635,0.045765672881404436,0.044963771228914234
7,1036,0.14031154118480052,0.10850837856974271,0.07456526055747835,0.06187732887048436,0.039910782187156935,0.03912094283280825,0.04346150737026873,0.02955658935877972,0.03200477478622388,0.03980594156012361,0.025084668947672438,0.03132549831570361,0.0426236858357865,0.027363915291694324,0.07981479827715367,0.0888277037453931,0.09183974510266694,0.031921170639603445,0.03136971757788134,0.041597828652348325,0.08776846825584138,0.07478758555581773,0.05564078357328294,0.03268822279915029,0.03776256785461407,0.08782747226811419,0.12004366296908187,0.14358626386594284,0.13995751711116355,0.16270356384234122,0.25056053811659185,0.25306820863818735,0.2596471560066084,0.28224569270710415,0.24890842577295255,0.22291715836676892,0.22223861222563135,0.3145684442001099,0.1697546914699196,0.1078673263698002,0.08442417128508381,0.09648306910538902,0.055879996858556456,0.04640828293934392,0.03451517239777306,0.04377838191991682,0.04361981552745704,0.03844861361683012,0.04560503329057474,0.05410011440797582,0.0448387266825818,0.03310550792683828,0.064298768256987,0.06963227658664708,0.12353426252304105,0.22652122334423191,0.16368215384158208,0.19011002011120312,0.29422759758108846,0.15404068169323804,0.1809785596481583,0.19373282023089605,0.21891148982957667,0.3518416712479384,0.4152831225948323,0.41693238042880704,0.44595931830676194,0.4214403518416713,0.4169323804288069,0.24910790144435008,0.2291666666666666,0.1308479532163742,0.06441885964912278,0.05418494152046777,0.05473318713450287,0.04166666666666662,0.04166666666666661,0.04660087719298239,0.04130116959064322,0.03399122807017538,0.05372807017543855,0.03527046783625725,0.026224415204678303,0.0416666666666666,0.031249999999999948,0.04842836257309937,0.08525219298245611,0.06675642164482933,0.12573099415204675,0.2205774853801169,0.21408991228070173,0.10485528434613096,0.22532894736842105,0.16173245614035084,0.15679824561403502,0.1413559941520467,0.19499269005847952,0.18247441520467833,0.16264619883040932,0.17726608187134496,0.3209978070175438,0.37627923976608185,0.35307017543859637,0.3306834795321637,0.3276681286549707,0.2842653508771929,0.21195316014394958,0.14405610380116954
8,1042,0.098820868203669,0.0801256732468363,0.06324871509402304,0.04292001758660482,0.04067410797153507,0.03077304328933785,0.029878829934877723,0.026843609300639244,0.028811137227905695,0.027983879577239194,0.026868832832588504,0.028642460614009633,0.19906320059784346,0.26757499733105583,0.06443939789958272,0.059449156447870674,0.07464286190882881,0.0665957801810584,0.1655774191326241,0.09191780160339995,0.16620052363382606,0.10235996320235458,0.14086125851783765,0.09944994331670957,0.036214236148179736,0.05308330833845934,0.08884424749280022,0.1973150421693178,0.29943834620686105,0.31544091413846936,0.20555403297380923,0.19266818862481733,0.1805366405158227,0.14742668615680254,0.1446633860293516,0.1296133676346905,0.1250323747665068,0.11728709841917387,0.08811830698623148,0.081030086690464,0.060938296787353366,0.038900220975692616,0.029780724120346734,0.03329444719984908,0.028250892401835738,0.033095359510453795,0.027944926058133545,0.03182653855444318,0.02661907190209074,0.03273839877613456,0.02457309425692896,0.02845486996430388,0.0206489786123526,0.209637939826619,0.20504447108220686,0.3098419173890871,0.2931157572667006,0.25155532891381943,0.05734503987170102,0.05882978959270997,0.1422743498215196,0.06726160122386532,0.28513306779497494,0.1924528301886792,0.11103532778061072,0.1993984040133963,0.22585415604283524,0.13734010385618142,0.15150433452320242,0.15711371749107592,0.10155891792755611,0.09097508788017723,0.07958887360537976,0.05796270823781135,0.036890345317402484,0.02793690038827845,0.029650007641754485,0.030261348005502033,0.022990573984624018,0.024303445187294017,0.0262112180956747,0.02705181109582755,0.02900045850527275,0.022390340822252736,0.02288525680790422,0.033165214733302716,0.1666184280910897,0.13865963625248354,0.15761118752865652,0.3606873011606683,0.38930918538896525,0.4141448876662081,0.1471037750267461,0.04806663609964845,0.030375974323704664,0.0797034999235824,0.054294666055326256,0.02510316368638235,0.021931835549442117,0.09460492128992815,0.06672329402728298,0.06512303224820415,0.06134095920890965,0.06670726348769672,0.10874216720158943,0.07905395078710066,0.07911780654427293,0.08528198074277848
9,1052,0.16721767065923143,0.1923409678693833,0.17840781838542194,0.1353697244751157,0.12717601547388777,0.075983061961423,0.06384200921278374,0.06092843326885875,0.0579761783569174,0.05746716888934129,0.062430011198208214,0.0522498218466863,0.05769622314975053,0.06316807492619357,0.059223251552478824,0.1597061157983778,0.15682581696019546,0.12460551766262848,0.10466442984444844,0.09047643286165122,0.09396314771454746,0.09739824582612233,0.09977144826486126,0.11174255799115815,0.09453070888468217,0.1010432075387084,0.14799450269775016,0.17344497607655499,0.14748549323017404,0.1541414861225509,0.1833597747985959,0.18677003072730516,0.22635174756940535,0.20929375382873347,0.20770570125707785,0.22898045403644504,0.22172079032406528,0.11366655015728759,0.08360713037399506,0.06634044040545262,0.05305837119888146,0.04362111149947566,0.03537224746592094,0.04606780845858088,0.02761272282418728,0.04935337294652213,0.030339042292904538,0.040894792030758444,0.0427822439706396,0.025515554002097117,0.049353372946522124,0.03551205872072698,0.0342831380534828,0.07151345683327501,0.07312128626354417,0.07577770010485838,0.11135966445298842,0.06545699537508416,0.07941279272981472,0.14379587556798318,0.389374344634743,0.5642782243970639,0.1853897238727717,0.1138695637601566,0.12167984180260753,0.12276467309672476,0.14317408340845117,0.12754233839111712,0.20079785622742627,0.1591751135966445,0.11754643206256106,0.10441104594330393,0.15664711632453565,0.13190371456500485,0.09506353861192567,0.05529081133919841,0.03690127077223849,0.05303030303030298,0.03726783968719447,0.042766373411534664,0.04087243401759525,0.04679863147605078,0.0404447702834799,0.0373289345063538,0.04995010589768647,0.03391755254154443,0.10398338220918862,0.07838465298142713,0.10337243401759527,0.2506720430107527,0.2583088954056696,0.08611989183836687,0.12487781036168132,0.06254019395997319,0.08760124284317827,0.12738269794721402,0.07744316615284352,0.16446725317693056,0.4720796676441838,0.15305779569892466,0.1263652342281374,0.12927663734115344,0.13055962854349948,0.179679863147605,0.1571358748778103,0.14681085043988265,0.1501780256629174,0.147421798631476
