,"(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(0, 11)","(0, 12)","(0, 13)","(0, 14)","(0, 17)","(0, 19)","(0, 20)","(0, 22)","(0, 23)","(0, 24)","(0, 25)","(0, 26)","(0, 27)","(0, 28)","(0, 33)","(0, 34)","(0, 36)","(0, 37)","(0, 39)","(0, 40)","(0, 42)","(0, 43)","(0, 44)","(0, 45)","(0, 46)","(0, 47)","(0, 48)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(1, 11)","(1, 12)","(1, 13)","(1, 14)","(1, 15)","(1, 16)","(1, 19)","(1, 22)","(1, 25)","(1, 29)","(1, 30)","(1, 31)","(1, 32)","(1, 35)","(1, 36)","(1, 38)","(1, 42)","(1, 43)","(1, 44)","(1, 45)","(1, 46)","(1, 47)","(1, 48)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(2, 12)","(2, 13)","(2, 14)","(2, 15)","(2, 16)","(2, 18)","(2, 19)","(2, 21)","(2, 24)","(2, 25)","(2, 26)","(2, 29)","(2, 30)","(2, 31)","(2, 32)","(2, 33)","(2, 35)","(2, 36)","(2, 39)","(2, 41)","(2, 42)","(2, 43)","(2, 44)","(2, 45)","(2, 46)","(2, 47)","(2, 48)",Cluster,Anzahl Cluster,Ind,ID
0,0.2161498650584334,0.1989192194749005,0.1841670865840732,0.1681638894198188,0.1483553717572239,0.1405362200483049,0.1409879932581536,0.1294156487289534,0.142360688780386,0.2211951138989765,0.1618216885892512,0.1310533514373586,0.1412274500847437,0.1534276885795924,0.2016856919338351,0.139137030089119,0.1231602289148341,0.1669354936960461,0.1318542725251557,0.1555120675574708,0.1319222259230314,0.1421094799903881,0.2009695748119059,0.1785642087972025,0.1970078712793869,0.2099808460255516,0.3427916109190109,0.374276728466925,0.2826850028270777,0.2721263800654254,0.2708206634115828,0.2740699553439557,0.2447846159374847,0.2461674857274116,0.2399223977523149,0.2364842658321485,0.2345578625570815,0.1893447293447293,0.1843304843304843,0.1523646723646723,0.1418333718333718,0.1417663817663817,0.1434188034188033,0.12241288625904,0.1245014245014244,0.1320797720797721,0.1127467309518591,0.1007067007067006,0.089059829059829,0.1325356125356125,0.1270225968856105,0.1187076923076922,0.1263247863247863,0.1009686609686609,0.0957834757834757,0.1275783475783475,0.1440506116976705,0.2072934472934472,0.2376068376068376,0.2392592592592592,0.4134472934472934,0.622962962962963,0.3157834757834757,0.2774928774928774,0.2749857549857549,0.2662108262108262,0.2311111111111111,0.1944159544159543,0.1880911680911681,0.1829059829059828,0.2042763157894736,0.200657894736842,0.1950657894736841,0.1908991228070175,0.1828947368421052,0.1289473684210526,0.1233004385964911,0.131907894736842,0.1366776315789473,0.1156498623011015,0.131907894736842,0.1280701754385964,0.1343749999999999,0.156578947368421,0.1839742585630742,0.1485197368421052,0.2561951754385964,0.1641447368421052,0.1425253646163601,0.1400689223057643,0.2695723684210526,0.2033854166666666,0.1138405273855369,0.168969298245614,0.1577850877192982,0.1744517543859649,0.1513706140350876,0.3201206140350877,0.4910087719298245,0.2665021929824561,0.2653836382113821,0.278782894736842,0.2529057017543859,0.2667763157894736,0.2339572890559732,0.2281843395252837,0.2577302631578946,0.2521604702162382,11.0,12.0,35,1003
1,0.0863359125758864,0.0683783161839639,0.059321476708636,0.0416351622341299,0.0416022880436568,0.0525165192807126,0.0470594036621847,0.037262894901213,0.0478812584240112,0.0499358953285774,0.0426871363292678,0.0402051349485518,0.0453499457575856,0.0477678000789545,0.0639567375653374,0.0503402376620202,0.067158765139557,0.0479671422466221,0.0793139761494722,0.0630680852462731,0.1230152207501889,0.1244221775727199,0.2546927906900292,0.3138663335415365,0.3079325421611493,0.2910187711627601,0.4953647391432987,0.5291100956638943,0.4253443756138516,0.3741749385794206,0.2898353003057299,0.3378480554916335,0.2805418157249519,0.3167808749269316,0.2664024834102745,0.2170189684079028,0.167023613673948,0.1618773394759573,0.112870716959401,0.1150014396775122,0.0697379786927727,0.0393895767348113,0.0437086092715231,0.0498128419234091,0.0311546213648142,0.029023898646703,0.049928016124388,0.0342643247912467,0.0256838468183126,0.0392168154333428,0.0483155773106823,0.0273538727325078,0.0720414627123524,0.0385833573279584,0.0431294475751716,0.0985891160380074,0.2738266628275266,0.3146559170745753,0.1798445148286783,0.1306075439101641,0.1279585372876475,0.1183414915059026,0.1742585660811977,0.3796253639184822,0.268240714080046,0.253556003455226,0.2620213072271811,0.232997408580478,0.2420961704578173,0.2219982723869852,0.1632794645772118,0.1391609533137446,0.1339781260202415,0.093984655566438,0.0567254325824354,0.052277179236043,0.0626020241593209,0.045788442703232,0.0327293503101534,0.0520323212536728,0.0503183153770812,0.035994123408423,0.0409729023832843,0.055909239307868,0.049746980084884,0.0380399507174726,0.0606431603003591,0.0508307607747843,0.0428212185455642,0.1197763630427684,0.0586842964413972,0.0669278485145282,0.3661034933072151,0.2862797910545216,0.2526526281423441,0.1641364675155076,0.3131041820947103,0.4312765262814235,0.3632468168462291,0.2491021873979758,0.2083741429970616,0.197845249755142,0.2966454456415279,0.2458374142997061,0.18137682955131,0.1871531178583088,0.1559745347698334,0.1616719619693748,11.0,12.0,35,1009
2,0.2094973681944525,0.190485180612446,0.1918103783084512,0.1903360168522756,0.1934708709412729,0.1917711874340639,0.1888211620364943,0.1903254796233344,0.1982964091743836,0.1899933575587074,0.1847187016238434,0.1903645528074082,0.1952291642245926,0.1869065760168795,0.1898360644547478,0.2592701129215019,0.2811315594107763,0.2325393708029173,0.2995154925174852,0.2963505646075098,0.3034228109248622,0.2788649183398766,0.3374555542531161,0.3003946391591451,0.305421882619775,0.2839839018481616,0.2422010207727769,0.2759898936600605,0.3318290157464931,0.3087077095399683,0.3256309904144513,0.3192837085879142,0.3251865744539522,0.3382565545266284,0.340014847809948,0.2919743679912476,0.2655290289548058,0.3454835700961399,0.2535617221683232,0.2458089042217142,0.2593515644470625,0.2345401817069578,0.2469039581303667,0.2383416132447557,0.228433060697374,0.234571283215278,0.2427894963409384,0.238226431338786,0.2428755919070167,0.2481274214377959,0.2345243219974171,0.2241928540680154,0.2219756137104393,0.4976323719328454,0.4965131295738269,0.3055944427081183,0.3801862258888188,0.3430686919623639,0.3330249252726865,0.302842317134181,0.3548859233749462,0.3662712010331467,0.3613430908308222,0.4933275936289281,0.5070167886353852,0.5033642137292942,0.5766681015927679,0.5557468790357296,0.3968756372204726,0.4934997847610847,0.311953254237891,0.1807724058033145,0.1490501629540032,0.1515631382659854,0.1406549238988005,0.1421930784058257,0.1586066966068981,0.1584123005478217,0.1575107987245581,0.1482834877459641,0.1463355690679257,0.1575294221943716,0.1509545894494214,0.1518340125083396,0.1571657268894857,0.184724382865602,0.1871640389456452,0.2773945418808587,0.2666061888922487,0.4422941235762523,0.3963310150186473,0.3388643779836613,0.2747202902933172,0.2039077063229895,0.1863373086407005,0.2050832529362919,0.1740751940328595,0.2165608305614353,0.2831871787118233,0.319221852635823,0.3863017840943453,0.4193629674427981,0.2682881510924254,0.2765127640893176,0.3129028851738256,0.3486543695192017,0.3002721499848805,0.3084870476766455,15.0,12.0,35,1018
3,0.0695801828049694,0.0571066826490859,0.057072935369447,0.0560048078257891,0.0460386338185889,0.046612541993281,0.0536254199328107,0.049104143337066,0.0406354983202687,0.0502379619260917,0.0522116461366181,0.0459546472564389,0.0488381858902575,0.325041993281075,0.1208886822756676,0.1249016793949604,0.093673012318029,0.0802631578947367,0.0406659919028339,0.0528555431131018,0.0516896993450744,0.0765120954141313,0.0588707825675336,0.0773819808462547,0.1978670711536728,0.2928079507278835,0.333216685330347,0.3438689809630459,0.2884571357471693,0.3387848082810905,0.1992655616189022,0.1876718214511659,0.1695337441661507,0.1706057934157326,0.1958911064025674,0.1680792281694143,0.101424056101641,0.0533361939497961,0.042308517485518,0.035056854752199,0.0451405277837373,0.0480154473288993,0.0388757777301008,0.0314095687620681,0.0348423085174854,0.0438961596223985,0.044582707573482,0.0345419437888864,0.0268182793391975,0.0327397554172923,0.0464707144389615,0.0338777321581293,0.0421065916175523,0.1408226472804889,0.1848530358292212,0.0307021791767553,0.0535078309375669,0.054677414411377,0.0771610729873481,0.0438699017250157,0.1146105985839948,0.3104913108774941,0.1781591933061574,0.1197736247296427,0.1663162411499678,0.1411714224415361,0.1239454750386032,0.1533236787527712,0.091039539609021,0.0692322309743463,0.1105691056910569,0.0535021888680424,0.0507625411508174,0.0511488158359843,0.0591728525980911,0.0451456505671775,0.0311200552716989,0.0327713776149618,0.0442205726405089,0.0470484270060091,0.0415341109932837,0.0303994344291268,0.0332598251871846,0.0392414116254407,0.0435843054082714,0.0420996818663838,0.2962530929657122,0.3027925061859314,0.0687168610816542,0.1156592435489572,0.1922587486744432,0.2196889360197949,0.0756625704364459,0.1262990455991516,0.1289676202157516,0.1120828131781592,0.0855876634853304,0.03674328499355,0.0540949182783752,0.2183810533757511,0.1589254153411099,0.1769883351007422,0.1187698833510073,0.1159773771650759,0.0981618946624248,0.1166224814422057,0.1251807175680452,0.0592918293976152,11.0,12.0,35,1020
4,0.0260125189582094,0.0174989382985864,0.0241834920250825,0.0201501001472042,0.0211636381186804,0.0231183184922415,0.0184367383382803,0.0235285600521247,0.0185815294770626,0.0228287362146769,0.0188952436110909,0.0220082530949105,0.0194744081662201,0.0214773522527087,0.0699582518883177,0.0941625039214266,0.0820669463391759,0.0319306042059968,0.0512445786912217,0.0336156760539587,0.0584440007419474,0.0916263236517881,0.0764792001337875,0.0774696758115243,0.157653418277468,0.3733439513501773,0.1592943845170008,0.1697193465093269,0.0615603658389439,0.0778493689519534,0.1037428509375226,0.1550215376818938,0.1568570670141653,0.1424657175971519,0.0845593022223288,0.0383326139596374,0.0245286413185946,0.0389050669772859,0.027140361094933,0.0286546301688992,0.0283051834595224,0.0267909143855561,0.0259755387303436,0.0283051834595224,0.023179965055329,0.0313337216074548,0.0215492137449039,0.029004076878276,0.025160163075131,0.0239953407105416,0.0307513104251601,0.0196854979615608,0.0457775189283634,0.2900407687827606,0.1273150844496214,0.1677344205008736,0.213395457192778,0.4321490972626674,0.2598718695398951,0.1642399534071054,0.0835177635410599,0.0375072801397786,0.034944670937682,0.1309260337798485,0.1762376237623762,0.1609863212076374,0.1341816385659414,0.118345952242283,0.0673935158221704,0.0257059655545386,0.0376280535855003,0.0208825847123719,0.0340819542947202,0.0236406619385342,0.0304373522458628,0.0270882584712371,0.0281717888100866,0.0279747832939321,0.026595744680851,0.0290583136327816,0.0252167060677698,0.0290583136327816,0.0268912529550827,0.027482269503546,0.0269287778153025,0.0333924349881796,0.1652876280535854,0.1657801418439716,0.1046099290780141,0.2099093774625689,0.4367612293144208,0.4049448384554767,0.208628841607565,0.0578211189913317,0.0482663514578407,0.0372340425531914,0.0425531914893616,0.095283399642507,0.0681413597653022,0.0493498817966902,0.0913120567375886,0.1290386130811662,0.1847911741528762,0.1614460204885736,0.1116036249014972,0.0619582348305752,0.0418383809341255,0.0229311927063071,11.0,12.0,35,1027
5,0.0413098627435774,0.0281824325072837,0.0220989036128964,0.0260443784687987,0.0193975783491563,0.0192314083461652,0.0197077623547396,0.0203502863663051,0.0214359303858466,0.0173703043126654,0.0220562983970133,0.0195194363513497,0.0187267595727504,0.0193421883481593,0.2881830971872957,0.5120473252168518,0.5882196545879536,0.6020782328374081,0.367246784610442,0.1978863175619536,0.1175287995569597,0.0601633489937682,0.1041664358749958,0.0780819655959515,0.0728620535662939,0.0619148389326488,0.1197760997684697,0.0946824056536503,0.1142501591803123,0.1159150653827674,0.1196367586440276,0.1570528088269504,0.1725793925089448,0.1559109932297107,0.1475461337257391,0.11464108412694,0.0740043678703221,0.0457704609226301,0.0249082667817828,0.0240880638894884,0.0268589107130009,0.0282083292012063,0.0217569609324411,0.0186919922296567,0.0247299124132368,0.0247509286923329,0.0222749838117849,0.0207209151737534,0.0214116123462118,0.027684819364546,0.0221125877504033,0.0474218768736359,0.2142456291819555,0.4995898985538528,0.355191020936758,0.1633762620812048,0.1788905676667385,0.089229440966976,0.1072487229297071,0.1019730577316184,0.1155191020936758,0.0688538743794517,0.1346859486293977,0.1313994235725802,0.1226419166846535,0.117850205050723,0.1162010404251791,0.1689186272393697,0.1254898433940091,0.0864234837038635,0.0814977973568281,0.0542454867409518,0.0560297356828193,0.0294117647058823,0.0242290748898678,0.0260430163254728,0.0354477157405376,0.0298822983865467,0.0231493478448647,0.025740692752872,0.0282519105485922,0.0247093374794851,0.0201693012006564,0.0240544676020187,0.1430854280038005,0.1090092424635051,0.023581238662866,0.2551610952751144,0.715383950937203,0.4725317439751231,0.2011936382482508,0.097719173516012,0.1801848492701044,0.1383929926298415,0.0785154776030513,0.083268549710633,0.0823183899110304,0.0656042152543836,0.0781290489764187,0.1070225447006996,0.1326768592899714,0.1542714001900319,0.1815237108059082,0.1772048026258961,0.1515936771184244,0.1431286170856007,0.1305174051999653,0.1163081972877256,11.0,12.0,35,1034
6,0.8744541679291354,0.7819746199226478,0.7453481740246315,0.625969130411535,0.5375666137915056,0.4106885058905305,0.3209759923004259,0.2986080168249949,0.3234756803963853,0.3905395048746146,0.2942680948901207,0.2053576202612864,0.211020906482257,0.2095371344039068,0.0064197117391862,0.0031056730889193,0.0024239399718394,0.0284374318859622,0.0922478478621205,0.0656112428039281,0.0228313757641648,0.0182151959648528,0.0159962215053379,0.0143253070026912,0.0175958436558717,0.0229338585203271,0.029688808883027,0.0349867217994189,0.0647245441745236,0.0334494804569839,0.0335831536171956,0.0351604969076942,0.0362343379613951,0.0371967847149196,0.0348307697791719,0.0309676154490526,0.0316538043381396,0.9451940609533732,0.9257098202656944,0.8700703308153166,0.8090301293739689,0.7495354693062429,0.6843622471129635,0.5736042372145523,0.5668490058174871,0.6247460276113571,0.6325258313796996,0.4535729790744117,0.3713814361378831,0.3564643570374229,0.2512807154640965,0.3712077798037683,0.2908569940088564,0.0023096292437266,0.0068420595641225,0.0185291308500477,0.0257185030823999,0.0171225145437179,0.0145003038985846,0.005960498291528,0.0114786836849873,0.0211339758617695,0.0535556134410002,0.0320395936441781,0.0226100547017452,0.0245897369106537,0.025978987583572,0.0218286011982286,0.0218286011982286,0.0196231657549708,0.931509007073918,0.8985737606323568,0.8629034567689092,0.8357103989460722,0.7816965947819114,0.6893776670389782,0.6185668871896212,0.6316407480596843,0.6475212647134635,0.5859753128848412,0.459675802617636,0.4175043675000716,0.3725549159435232,0.3208608987026376,0.2243033479393991,0.3285219234183922,0.0039310613616638,0.0029928115244722,0.0031450773739629,0.0026735215325299,0.0037276152835908,0.0177161536417464,0.0149640576223615,0.0165678609273419,0.0192885986768622,0.0250164676232207,0.0103097717836544,0.0111912217226246,0.016410344531317,0.0349686399175186,0.041813443308417,0.0492310335939513,0.0430306154595182,0.0437036400607153,0.0425867056161754,0.0410401810006586,0.0457656728814044,0.0449637712289142,15.0,12.0,35,1035
7,0.1403115411848005,0.1085083785697427,0.0745652605574783,0.0618773288704843,0.0399107821871569,0.0391209428328082,0.0434615073702687,0.0295565893587797,0.0320047747862238,0.0398059415601236,0.0250846689476724,0.0313254983157036,0.0426236858357865,0.0273639152916943,0.0798147982771536,0.0888277037453931,0.0918397451026669,0.0319211706396034,0.0313697175778813,0.0415978286523483,0.0877684682558413,0.0747875855558177,0.0556407835732829,0.0326882227991502,0.037762567854614,0.0878274722681141,0.1200436629690818,0.1435862638659428,0.1399575171111635,0.1627035638423412,0.2505605381165918,0.2530682086381873,0.2596471560066084,0.2822456927071041,0.2489084257729525,0.2229171583667689,0.2222386122256313,0.3145684442001099,0.1697546914699196,0.1078673263698002,0.0844241712850838,0.096483069105389,0.0558799968585564,0.0464082829393439,0.034515172397773,0.0437783819199168,0.043619815527457,0.0384486136168301,0.0456050332905747,0.0541001144079758,0.0448387266825818,0.0331055079268382,0.064298768256987,0.069632276586647,0.123534262523041,0.2265212233442319,0.163682153841582,0.1901100201112031,0.2942275975810884,0.154040681693238,0.1809785596481583,0.193732820230896,0.2189114898295766,0.3518416712479384,0.4152831225948323,0.416932380428807,0.4459593183067619,0.4214403518416713,0.4169323804288069,0.24910790144435,0.2291666666666666,0.1308479532163742,0.0644188596491227,0.0541849415204677,0.0547331871345028,0.0416666666666666,0.0416666666666666,0.0466008771929823,0.0413011695906432,0.0339912280701753,0.0537280701754385,0.0352704678362572,0.0262244152046783,0.0416666666666666,0.0312499999999999,0.0484283625730993,0.0852521929824561,0.0667564216448293,0.1257309941520467,0.2205774853801169,0.2140899122807017,0.1048552843461309,0.225328947368421,0.1617324561403508,0.156798245614035,0.1413559941520467,0.1949926900584795,0.1824744152046783,0.1626461988304093,0.1772660818713449,0.3209978070175438,0.3762792397660818,0.3530701754385963,0.3306834795321637,0.3276681286549707,0.2842653508771929,0.2119531601439495,0.1440561038011695,11.0,12.0,35,1036
8,0.098820868203669,0.0801256732468363,0.063248715094023,0.0429200175866048,0.040674107971535,0.0307730432893378,0.0298788299348777,0.0268436093006392,0.0288111372279056,0.0279838795772391,0.0268688328325885,0.0286424606140096,0.1990632005978434,0.2675749973310558,0.0644393978995827,0.0594491564478706,0.0746428619088288,0.0665957801810584,0.1655774191326241,0.0919178016033999,0.166200523633826,0.1023599632023545,0.1408612585178376,0.0994499433167095,0.0362142361481797,0.0530833083384593,0.0888442474928002,0.1973150421693178,0.299438346206861,0.3154409141384693,0.2055540329738092,0.1926681886248173,0.1805366405158227,0.1474266861568025,0.1446633860293516,0.1296133676346905,0.1250323747665068,0.1172870984191738,0.0881183069862314,0.081030086690464,0.0609382967873533,0.0389002209756926,0.0297807241203467,0.033294447199849,0.0282508924018357,0.0330953595104537,0.0279449260581335,0.0318265385544431,0.0266190719020907,0.0327383987761345,0.0245730942569289,0.0284548699643038,0.0206489786123526,0.209637939826619,0.2050444710822068,0.3098419173890871,0.2931157572667006,0.2515553289138194,0.057345039871701,0.0588297895927099,0.1422743498215196,0.0672616012238653,0.2851330677949749,0.1924528301886792,0.1110353277806107,0.1993984040133963,0.2258541560428352,0.1373401038561814,0.1515043345232024,0.1571137174910759,0.1015589179275561,0.0909750878801772,0.0795888736053797,0.0579627082378113,0.0368903453174024,0.0279369003882784,0.0296500076417544,0.030261348005502,0.022990573984624,0.024303445187294,0.0262112180956747,0.0270518110958275,0.0290004585052727,0.0223903408222527,0.0228852568079042,0.0331652147333027,0.1666184280910897,0.1386596362524835,0.1576111875286565,0.3606873011606683,0.3893091853889652,0.4141448876662081,0.1471037750267461,0.0480666360996484,0.0303759743237046,0.0797034999235824,0.0542946660553262,0.0251031636863823,0.0219318355494421,0.0946049212899281,0.0667232940272829,0.0651230322482041,0.0613409592089096,0.0667072634876967,0.1087421672015894,0.0790539507871006,0.0791178065442729,0.0852819807427784,11.0,12.0,35,1042
9,0.1672176706592314,0.1923409678693833,0.1784078183854219,0.1353697244751157,0.1271760154738877,0.075983061961423,0.0638420092127837,0.0609284332688587,0.0579761783569174,0.0574671688893412,0.0624300111982082,0.0522498218466863,0.0576962231497505,0.0631680749261935,0.0592232515524788,0.1597061157983778,0.1568258169601954,0.1246055176626284,0.1046644298444484,0.0904764328616512,0.0939631477145474,0.0973982458261223,0.0997714482648612,0.1117425579911581,0.0945307088846821,0.1010432075387084,0.1479945026977501,0.1734449760765549,0.147485493230174,0.1541414861225509,0.1833597747985959,0.1867700307273051,0.2263517475694053,0.2092937538287334,0.2077057012570778,0.228980454036445,0.2217207903240652,0.1136665501572875,0.083607130373995,0.0663404404054526,0.0530583711988814,0.0436211114994756,0.0353722474659209,0.0460678084585808,0.0276127228241872,0.0493533729465221,0.0303390422929045,0.0408947920307584,0.0427822439706396,0.0255155540020971,0.0493533729465221,0.0355120587207269,0.0342831380534828,0.071513456833275,0.0731212862635441,0.0757777001048583,0.1113596644529884,0.0654569953750841,0.0794127927298147,0.1437958755679831,0.389374344634743,0.5642782243970639,0.1853897238727717,0.1138695637601566,0.1216798418026075,0.1227646730967247,0.1431740834084511,0.1275423383911171,0.2007978562274262,0.1591751135966445,0.117546432062561,0.1044110459433039,0.1566471163245356,0.1319037145650048,0.0950635386119256,0.0552908113391984,0.0369012707722384,0.0530303030303029,0.0372678396871944,0.0427663734115346,0.0408724340175952,0.0467986314760507,0.0404447702834799,0.0373289345063538,0.0499501058976864,0.0339175525415444,0.1039833822091886,0.0783846529814271,0.1033724340175952,0.2506720430107527,0.2583088954056696,0.0861198918383668,0.1248778103616813,0.0625401939599731,0.0876012428431782,0.127382697947214,0.0774431661528435,0.1644672531769305,0.4720796676441838,0.1530577956989246,0.1263652342281374,0.1292766373411534,0.1305596285434994,0.179679863147605,0.1571358748778103,0.1468108504398826,0.1501780256629174,0.147421798631476,11.0,12.0,35,1052
